OOP,GDPpc,Rural,Water,Sanitation,Primary,HCexpend,GenderEquality,Free,VoiceandAccountability,PoliticalStabilityNoViolence,GovernmentEffectiveness,ControlofCorruption,RegulatoryQuality,RuleofLaw
48.663966,1928.8551,83.517,85.5,32.7,137.66013,5.9840017,33.2,0,-.47277859,-1.6230992,-.93690908,-.65179068,-.70065939,-.90319544
48.837286,1999.0832,83.178,86.4,34.1,141.05373,5.8707465,33.2,0,-.48132113,-1.596189,-.8606199,-.64831382,-.74329495,-1.008101
45.757341,2043.8605,82.834,87.2,35.4,142.92332,6.0628993,33.2,0,-.4828552,-1.422949,-.88008887,-.74038082,-.72228801,-.94993204
49.235481,2118.2331,82.482,88.1,36.7,139.31116,5.4636719,33.2,0,-.68281007,-1.3729631,-.98602194,-.82685608,-.81403893,-.78957421
7.3223357,41689.811,19.659,100,100,107.0478,9.7728367,36.7,0,1.5144705,1.1351634,2.0340471,2.0762737,1.7435367,1.7070298
7.1642544,42316.833,18.486,100,100,106.39693,9.9683255,36.7,0,1.7167083,.99610603,2.1192234,2.0232434,1.7917496,1.7558869
7.5361202,43169.011,17.37,100,100,106.38781,10.88199,36.7,0,1.675938,.94151032,1.9490913,1.965125,1.6734229,1.7469641
6.2198403,44746.694,16.364,100,100,106.99199,10.746846,36.7,0,1.6027941,.8758145,1.7795522,2.0778215,1.6837834,1.7642169
6.0545889,46524.771,15.461,100,100,107.91371,10.764218,39.3,0,1.5766443,.7787621,1.7290163,2.2163548,1.8010622,1.7625389
6.1671793,47307.005,14.598,100,100,108.59525,10.990883,41.3,0,1.5386835,.86330032,1.6897137,2.162509,1.7740501,1.7451159
5.3440376,45512.117,13.758,100,100,108.79793,11.882338,42,0,1.4928393,.9086836,1.7442498,2.1664579,1.7112458,1.8049879
5.31595,45763.991,12.939,100,100,108.55029,12.066129,40.7,0,1.4867756,.91382742,1.7281209,2.1792505,1.7368314,1.8103764
5.5391897,46308.831,12.163,100,100,107.63812,11.936891,40.7,0,1.579404,1.0962278,1.7890534,2.1564684,1.8158133,1.8135692
5.5802339,45406.167,11.425,100,100,105.79075,12.437092,38.7,0,1.6268274,1.1696603,1.7997246,2.128763,1.7527504,1.8414284
15.599256,29754.461,14,100,,98.43772,7.8551882,28.3,0,1.6017292,1.1606632,1.8249763,2.3810918,1.6675853,1.8519518
14.106706,30355.86,13.974,100,,98.55598,8.0297461,28.3,0,1.6782553,1.4745303,1.9731083,2.4533706,1.7756028,1.8756249
14.070144,30984.473,13.948,100,,99.75178,8.3940313,32.2,0,1.6556792,1.2130435,1.7417302,2.2125564,1.6428311,1.8476846
13.838437,31182.262,13.922,100,,100.21196,8.8246533,32.2,0,1.5413241,1.2014604,1.6560411,2.3600593,1.6987814,1.7872393
11.453699,31953.379,13.896,100,,100.63423,8.476947,33.1,0,1.514317,1.2079369,1.672812,2.3441861,1.7141823,1.8253205
11.23988,31058.213,13.87,100,,101.01784,9.3051456,33.6,0,1.5116211,1.1235384,1.6689817,2.3330925,1.79484,1.8522649
10.625271,31398.283,13.852,100,,101.12505,10.049573,33.6,0,1.5105081,1.0336546,1.8475949,2.4622021,1.8326137,1.9363252
10.529634,31227.552,13.835,100,,101.22136,10.199496,33.6,0,1.545867,1.223332,1.8078824,2.3962944,1.8080503,1.8686597
10.938161,31683.451,13.817,100,,100.09827,10.28439,32.2,0,1.6203254,1.3741648,1.8807224,2.3375378,1.9670571,1.9072639
10.923636,32281.25,13.8,100,,98.65525,10.281533,32.2,0,1.6359242,1.3627003,1.7900449,2.3200102,1.8417964,1.8773396
38.478279,3558.851,44.545,81.8,49.5,108.79853,6.1161563,20.7,0,.0925774,-.38733849,-.71933973,-.44700778,-.36921948,-.59951466
41.091288,3700.2944,44.305,82.3,49.9,110.78849,6.1259658,20.7,0,-.007846,-.35280207,-.68444818,-.36295006,-.29264355,-.77127409
39.89481,3810.0051,44.067,82.9,50.4,112.06912,6.1114533,20.7,0,-.21407725,-.32278436,-.79532337,-.60643589,-.39288133,-.64383078
42.007735,3918.1324,43.819,83.5,50.9,116.99307,6.3318552,15.2,0,-.23380546,-.25917518,-.84735107,-.67812318,-.41991022,-.77056044
42.007169,4073.2598,43.563,84.1,51.4,116.95752,6.9245524,18.5,0,-.23617402,-.09351504,-.91272897,-.76414245,-.44114572,-.7972067
42.010552,4135.8669,43.299,84.7,51.8,117.28729,7.1833866,18.5,0,-.3918283,-.21278872,-.89409631,-.75657833,-.40211555,-.80518329
39.581156,3968.9888,43.026,84.8,51.9,,7.6935548,20.7,0,-.45489097,-.3272678,-.94574332,-.73083776,-.4070183,-.79189104
39.566929,4044.5122,42.745,84.9,52,116.73573,7.6229112,20.7,0,-.49303403,-.50788319,-.95857257,-.77344912,-.26392096,-.83621013
42.221963,4214.6637,42.456,85,52.1,,7.6129562,40.2,0,-.57948279,-.2800014,-.8925308,-.7368626,-.32388571,-.725227
39.144587,4359.5128,42.159,85,52.1,,8.2342202,40.2,0,-.54119927,-.36762515,-.88942105,-.77679175,-.30238354,-.73535955
67.069131,810.59015,83.529,44.6,7.1,44.31851,6.7776806,1.2,0,-.17126682,.01232489,-.74996608,-1.0233498,-.64499038,-.66114408
65.361086,782.36035,83.41,45.4,7.3,48.32703,7.1064597,12.4,0,-.18114951,-.52023065,-.68641555,-.84919423,-.5819543,-.7305671
57.303187,788.11654,83.28,46.2,7.5,50.038,7.7164116,12.4,0,-.29942161,-.47753459,-.78861403,-.72529244,-.42081365,-.80002391
54.973001,803.59998,83.137,47.1,7.7,50.62768,7.9395255,12.4,0,-.38839844,-.23316915,-.79821622,-.85450637,-.4981814,-.63760936
58.577625,798.66751,82.982,47.9,7.9,53.12782,7.3882128,12.4,0,-.42877525,-.45958424,-.78642458,-.77649623,-.50030816,-.65945768
57.289558,843.13611,82.815,48.8,8.1,57.05226,7.1251259,12.4,0,-.50444448,-.67486078,-.70901603,-.75029641,-.42427492,-.73131335
59.477528,806.21685,82.634,49.6,8.4,60.94133,7.6532188,9.7,0,-.78435004,-1.1566998,-.66111857,-.60858375,-.48242411,-.52306688
60.451649,841.21447,82.441,50.5,8.6,64.7819,6.9134956,,0,-.66823918,-1.1754147,-.6656487,-.66761756,-.51060963,-.52057993
59.098798,828.45992,82.234,51.4,8.8,68.87326,6.846768,13.3,0,-.29849774,-.87175208,-.62193114,-.60446864,-.52521658,-.40666664
53.055966,885.31712,82.014,52.3,9,71.13371,7.1616013,13.3,0,-.34360522,-1.1598485,-.70408821,-.64453018,-.6079669,-.71258497
74.660827,3143.8534,62.644,57.3,31.3,,7.5451555,4.9,0,-.63770509,-1.6514194,-.96479416,-1.3201292,-1.2402186,-1.5228529
64.169378,4097.8266,61.788,58.1,30.9,100.25656,6.9588691,4.7,0,-.76793087,-1.7208817,-.91259342,-1.3045013,-1.322868,-1.4320297
67.855552,4130.063,60.926,58.9,30.5,100.92608,6.6026474,6.4,0,-.84345818,-1.648288,-.88329232,-1.1587903,-.76768869,-1.3612995
63.097661,4352.894,60.057,59.7,30.1,101.6673,5.7006399,6.1,0,-.64450771,-2.0363159,-.96124423,-1.0740831,-.88703215,-1.0811208
64.28111,4527.7839,59.181,60.5,29.7,92.89026,7.2162246,7,0,-.78893614,-2.0130386,-1.0408843,-.9835034,-.86435014,-1.0652076
60.48695,4683.7418,58.298,61.2,29.3,83.76665,6.4583913,7,0,-.76019871,-1.8616477,-.96723127,-.81105441,-.78015035,-1.059531
65.840087,4874.0219,57.412,61.9,28.9,85.03594,6.8457392,7,0,-.87191093,-1.9524678,-1.2006319,-.97646892,-.72845954,-1.1641808
70.548095,5113.7348,56.52,62.6,28.5,84.80488,5.5849564,7,0,-.80221772,-2.1936059,-1.1511203,-.99732661,-.71374613,-1.1733526
63.082779,5217.1473,55.638,63.4,28.2,,5.7167639,6.8,0,-.74640584,-1.9468966,-1.0684026,-1.1305146,-.66940159,-1.2126493
65.881502,5290.8593,54.766,64,27.8,,6.0650473,6.7,0,-.73336089,-2.0574946,-.99200249,-1.140365,-.72247738,-1.1778753
14.731424,59828.602,22.77,100,100,100.0731,10.566442,36.4,0,1.5072626,1.1781986,1.9156108,2.0951631,1.2929043,1.8898587
14.903588,61831.965,22.725,100,100,99.45436,10.092183,38.2,0,1.7243394,1.1779079,2.1017823,1.9723377,1.453559,1.9875125
14.832167,63002.199,22.51,100,100,98.60261,9.5340412,37.9,0,1.6359295,1.2765213,1.8549742,2.0004485,1.4463798,1.9071065
14.303362,63933.488,22.111,100,100,98.63914,9.2498949,37.9,0,1.5754831,1.2075734,1.940029,2.1305513,1.2265531,1.9574648
13.891807,64954.068,21.766,100,100,99.12963,9.4910566,36.1,0,1.581659,1.1276959,2.0347521,1.9619906,1.3310276,1.9156586
14.099265,64192.926,21.474,100,100,99.22759,9.003154,36.1,0,1.5843965,1.247131,1.8415427,1.8758689,1.3818576,1.9573258
14.022442,62352.096,21.185,100,100,99.00386,10.062838,39.6,0,1.5790435,1.2433767,1.8185723,1.9959253,1.470167,1.8899806
13.601792,61874.637,20.898,100,100,98.8775,10.03422,39.6,0,1.6371994,1.307753,1.862581,2.1022294,1.5141283,1.9172504
13.387583,61896.357,20.615,100,100,99.27304,9.935867,39.6,0,1.6708436,1.3275433,1.8402559,2.1738203,1.6020972,1.8931428
13.437568,62858.009,20.335,100,100,99.43699,9.0093064,39.6,0,1.7524477,1.30753,1.8924226,2.2434411,1.5310956,1.9490197
10.596356,38556.458,28.491,86.2,91.5,90.4669,3.1856508,,1,-.8531931,1.0153115,.47022328,.44197521,.67415977,.556539
11.179118,38655.824,28.173,86.9,92.4,,2.9864389,2.4,1,-.63016373,1.0721884,.45250106,.56985718,.6564222,.59743059
10.57811,39270.194,27.6,87.7,93.3,85.47701,2.6017389,2.4,1,-.95646209,.91961396,.30205211,.29261979,.52930784,.39664006
11.605572,40901.741,27.033,88.5,94.1,82.51793,2.3395381,2.4,1,-1.1190491,.81705165,.26720911,.18590824,.58663648,.37330377
11.984027,43430.896,26.473,89.2,95,85.2405,2.4637534,0,1,-1.0054857,.90536755,.35197106,.26652899,.62499136,.50925153
13.503934,48540.786,25.92,90,95.8,90.16295,2.0580976,0,1,-1.0179393,.9194172,.43837184,.45468599,.7112785,.70850521
12.291871,47790.367,25.376,90.8,96.6,101.14833,2.9561471,0,1,-1.0301033,.79926521,.41224822,.28795975,.53670722,.65632075
10.882796,47953.999,24.839,91.5,96.6,,2.8007426,0,1,-.99710691,.58802009,.41643602,.28365403,.45856866,.63870573
10.885919,46430.409,24.309,92.3,96.6,106.98913,2.3893071,1.2,1,-1.0159429,.41871259,.26915249,-.00103891,.33584046,.54262018
11.99067,44491.208,23.796,93,96.6,109.00716,2.6211166,1.2,1,-.98390716,.4506624,.26269847,.07989754,.47275162,.58444726
61.237144,3505.7293,65.935,89.2,40.4,74.41607,2.852289,21.6,1,-1.263728,-1.5778311,-.38541967,-.72897524,-.72628397,-.72847676
61.177704,3697.7858,65.608,89.5,41.4,79.14651,2.8232941,21.3,1,-1.2284364,-1.5618474,-.4526493,-1.0590608,-.8760426,-.83264595
66.245866,3910.2341,65.27,89.7,42.4,83.67065,3.1826183,21.3,1,-1.0614653,-1.7596712,-.41995242,-1.0397164,-.61098415,-.88142866
68.967898,4076.0758,64.92,90,43.4,80.78616,3.6662771,21.3,1,-.8994596,-2.040262,-.36592242,-.76316744,-.44685557,-.83644557
68.267724,4194.2777,64.558,90.3,44.4,87.09065,3.5473946,21.1,1,-.97116166,-2.4261494,-.46228829,-.73981708,-.49613661,-.87657648
66.405504,4186.9778,64.184,90.6,45.4,88.83836,3.3420061,22.5,0,-.87353933,-2.5710211,-.70049709,-.80342287,-.56725466,-.97679728
65.116509,4227.4258,63.799,90.9,46.4,91.72646,3.0117551,22.2,0,-.89999855,-2.6269968,-.77858025,-1.0442646,-.55334407,-.84191763
61.302489,4219.5535,63.402,91.2,47.3,94.80907,2.9945655,22.2,0,-.84282506,-2.6733785,-.75927061,-1.0711113,-.58325785,-.73929238
62.235757,4261.2736,62.993,91.4,47.4,92.28807,3.0116923,22.5,0,-.87292647,-2.8120801,-.81072134,-1.0526593,-.62673324,-.90949124
61.854991,4337.0154,62.572,91.4,47.6,92.9027,3.1468618,22.5,0,-.8837676,-2.686281,-.78894657,-1.0600981,-.7276783,-.91007185
27.635994,10052.921,36.917,91.6,68.8,106.07415,7.6044598,9.9,0,.47644302,.03970216,-.05242289,-.36016077,.31724453,-.12304902
24.158381,10604.5,36.623,92,69.3,106.99569,8.0864359,16.7,0,.5079661,.08950651,-.03472227,-.27441895,.27288866,-.10120599
24.626285,11155.713,36.331,92.4,69.9,105.4656,7.4834947,16.7,0,.43630832,-.1778893,.06219388,-.37678859,.19389212,-.13828649
26.256564,11886.058,36.04,92.7,70.4,105.5517,7.0006419,16.7,0,.57409108,-.06509969,.07634147,-.37303889,.30862185,-.15858769
29.718619,13087.109,35.749,93,70.9,106.40136,6.7298014,16.7,0,.59846956,-.04074698,.12683025,-.35477218,.36146653,-.20151368
25.80809,14033.156,35.46,93.3,71.4,105.00605,7.3025266,16.7,0,.57900351,-.08353794,.11428541,-.11319699,.59104002,-.21886511
21.363904,14339.194,35.172,93.6,71.8,103.0569,8.0932809,8.5,0,.58095193,.03881666,.14264409,-.31816986,.37663069,-.12629505
25.037561,14921.29,34.885,93.9,72.3,102.1672,8.5257364,8.5,0,.52392006,-.11024974,.1322317,-.351688,.37851933,-.10271934
27.129372,16253.683,34.595,94.1,72.7,101.44637,7.9250506,8.5,0,.51716965,-.02776469,.09448157,-.34145606,.42666775,-.00681843
24.8,17627.029,34.302,94.3,73.2,100.31935,7.5856837,8.5,0,.45720541,-.16253984,.313398,-.38537031,.38890454,-.23039705
11.061913,1756.3666,86.854,36.1,18.9,57.67134,4.0853313,.9,0,-.15300664,-.60964054,-.60382771,-.9845621,-.66650659,-1.2693783
10.198185,1760.1338,86.873,36.4,18.9,57.16816,4.6115954,.9,0,-.36678436,-.60608733,-.63727397,-1.0271257,-.76900798,-.95616192
13.137653,1779.3103,86.891,36.8,18.8,57.92784,3.9948929,.9,0,-.19438063,-.97137302,-.88048518,-1.2489424,-.94862539,-1.0966244
13.595665,1781.5073,86.909,37.2,18.8,56.14315,3.4864425,.9,0,.05279153,-.89578635,-.78130054,-1.2632397,-.78919899,-.94665414
12.195493,1864.4538,86.927,37.6,18.8,,4.1868099,.9,0,.10922973,-.77712798,-.67226595,-1.2391831,-.61249709,-.97113299
11.990766,1942.832,86.945,38,18.7,60.07901,4.5650265,.9,0,.05314906,-.63409609,-.70973605,-1.2746534,-.68374914,-.98751682
15.361912,2002.6241,86.963,38.4,18.7,,4.2278691,.9,0,.02467177,-.81196088,-.75101084,-1.3494295,-.56834918,-.94376367
13.843977,2114.2366,86.981,38.8,18.7,,4.1064544,.9,0,.00310763,-.84443724,-.73804116,-1.13034,-.55516249,-.94606501
12.457802,2253.9018,87,39.2,18.7,,4.2014399,.9,0,-.00511198,-.78229272,-.73305649,-1.100372,-.51194793,-.81228542
9.4710875,2381.8979,87.018,39.7,18.7,114.2316,5.2030402,2.7,0,-.03569661,-.61861503,-.76908422,-1.0373343,-.52154624,-.8642444
56.134643,5872.9329,43.107,79,64.8,113.01823,6.1038317,8.8,0,-.41275179,-.78827965,-.90644228,-1.4454559,-.72864628,-1.0972861
54.098334,5994.1527,42.878,80.9,66.9,111.67322,5.9017438,10,0,-.4845179,-.53374839,-.8990739,-1.4042382,-.7155745,-1.0383798
53.909877,6007.1071,42.65,82.6,69,111.34311,5.5575561,10,0,-.4140574,-.64542574,-.78740203,-1.4062912,-.82468176,-1.0384761
51.632149,6180.0956,42.422,84.4,71,108.35281,5.7141501,10,0,-.3116709,-.7414462,-.89306378,-1.193122,-.67971253,-1.0320088
53.562403,6397.6196,42.194,86.1,73.1,105.42444,5.9743399,10,0,-.21139297,-.68222618,-.84838468,-1.2441816,-.57471639,-1.0585304
51.060204,6683.6389,41.966,87.8,75.2,102.33641,5.6341883,12.5,0,-.16455173,-.68396878,-.86615801,-1.0076196,-.50535733,-1.0033646
51.505761,6305.9587,41.74,89.5,77.2,99.40845,7.4665949,12.5,0,-.1728591,-.87010759,-.92258483,-.82907277,-.42086521,-.95615548
60.079379,7007.5758,41.513,91.2,79.3,97.47693,8.7448169,12.5,0,-.11648009,-.81006187,-.93681979,-.74185061,-.33561483,-.91030186
56.139618,7185.7545,41.286,92.6,79.5,94.8265,8.9049467,12.5,0,-.11088573,-.6673432,-.83533508,-.71328771,-.34897321,-.84737998
53.329627,6975.4667,41.06,93.8,79.7,,10.320724,12.5,0,-.14369653,-.82717305,-.89920157,-.83850944,-.32208216,-.87358922
32.568228,6883.2358,25.751,82.3,65.8,117.7088,4.5111894,17.5,0,.02696793,-1.1975393,-.42215559,-.10005326,.17631944,-.57429212
32.628665,7137.3926,25.356,82.8,66.6,116.01758,4.3669291,18.3,0,-.14663029,-1.0030966,-.46854603,-.35116899,.23233414,-.52043134
32.212071,7498.5819,24.966,83.4,67.4,114.81982,4.4604843,18.3,0,-.01834125,-.97676688,-.60044295,-.36012924,.0813594,-.74154496
35.889908,7974.7096,24.579,83.9,68.3,113.76258,4.5181997,29.2,0,.04658642,-.8503781,-.58013713,-.21682836,.15895972,-.73552614
35.428892,8563.0797,24.197,84.4,69.1,113.18873,5.0836545,29.2,0,.06270357,-.76005137,-.50979739,-.26052433,.27595896,-.7649101
32.617107,9248.9757,23.818,84.9,69.9,109.51946,5.7491333,29.2,0,.10279752,-.89730608,-.35724068,-.20419571,.34906769,-.74538243
35.832862,9246.3144,23.448,85.4,70.7,107.80842,5.3420402,27.5,0,.04058729,-1.1809402,-.42240703,-.34216136,.40135553,-.66274565
37.134429,9915.1183,23.085,85.9,71.5,107.25083,4.8780261,27.5,0,.06640366,-.97688568,-.20313673,-.25042829,.46070871,-.60021657
37.53125,10429.389,22.731,86.3,72.3,104.90494,4.7417428,21.5,0,.09158394,-.73777735,-.14567864,-.24931005,.47688136,-.60997576
35.721971,10912.562,22.384,86.8,73.1,99.59409,5.069153,21.5,0,.06969929,-.87190312,-.15762565,-.39492401,.4894121,-.61236644
46.882379,4464.6496,52.857,88.9,68.1,108.31111,3.247132,17.8,0,.15807486,-1.5832,-.03925201,-.53320193,-.03196963,-.52647144
46.888218,4671.681,53.128,89.3,69,107.3715,3.2281486,15.3,0,.03495277,-1.6780273,-.20290722,-.6033861,-.26460552,-.5744521
51.927638,4804.1979,53.397,89.7,69.9,106.54326,3.9138542,15.3,0,-.03817693,-1.2222989,-.06033348,-.59125298,-.1167151,-.35834098
53.956206,4966.6467,53.667,90.1,70.8,104.56905,3.9516459,15.3,0,-.08888261,-1.6531337,-.05686711,-.80867022,-.15372166,-.40561873
55.121686,5205.3674,53.937,90.6,71.6,104.42882,3.8920255,20.5,0,-.10712285,-1.6342647,.07555901,-.69771647,-.10431892,-.46913913
57.870181,5331.8016,54.207,91,72.5,105.12475,3.8297257,20.5,0,-.14405276,-1.7731053,.02524989,-.74660492,-.07133176,-.56556696
53.299003,5304.1028,54.476,91.4,73.4,105.75922,4.2631186,21,0,-.02815918,-1.7127827,-.03376263,-.7717154,-.09243222,-.59897321
52.512821,5613.7455,54.745,91.8,74.3,,4.2297756,22.1,0,-.05849596,-1.6319937,-.01757099,-.80367482,-.21689835,-.58391881
52.712349,5720.6845,54.983,91.8,74.3,,4.4275699,22.9,0,-.04166175,-1.3846996,.08438414,-.69651037,-.20965177,-.53799272
52.00376,6005.3128,55.19,91.8,74.3,,4.5902196,22.9,0,-.05430408,-1.1643517,.07756732,-.58428913,-.05798289,-.54553849
26.440736,15530.123,38.324,,89.6,97.73264,6.2398892,20.2,0,.97161907,.54220074,.55471033,.38324603,.71736032,.51457179
28.123773,16337.253,38.436,,89.6,97.23742,6.2007199,20.2,0,.99841827,.10765165,.49085596,.10986998,.8117184,.40269738
26.145464,16924.182,38.548,,89.5,96.77291,6.2076043,20.4,0,.90288955,.34280023,.48098853,.22331396,.8112033,.4242993
25.621992,17983.625,38.659,,89.5,96.791,6.1932417,20.4,0,.7605319,.32764789,.42230758,.17440179,.71113563,.35375994
24.617496,19289.233,38.771,,89.5,96.79302,6.3299598,20.4,0,.84396243,.64009976,.40449327,.19279297,.76755548,.36816546
22.814126,20042.712,38.884,,89.5,96.77098,6.8813919,20.2,0,.91886008,.86185586,.47912356,.34648779,.82325184,.50923127
22.758692,20556.725,38.996,,,97.38942,7.1954745,20,0,1.0145409,.90455163,.52351129,.37012485,.95291543,.59665906
22.231171,21299.188,39.108,,,98.29265,6.9860572,20,0,1.0255684,.98779118,.63716197,.41318187,.98547697,.65783757
22.390444,22110.468,39.22,,,99.16174,6.8382602,23.7,0,1.0148867,1.0569468,.62198836,.48512903,.93547505,.75132227
22.806254,22498.859,39.312,,,101.22642,6.7190488,23.7,0,1.0399768,1.0286937,.66409457,.58547747,.96008402,.74480128
23.356137,25845.28,43.713,98.4,98.7,117.27838,9.7336611,19.1,0,1.3831656,1.2726642,1.1525211,1.1334934,1.2259905,1.2793632
23.425931,26250.64,43.093,98.6,99.1,116.19594,10.048807,19.1,0,1.4707878,.95314646,1.0955805,1.1174756,1.2079171,1.2459383
23.879772,26402.895,42.478,98.8,99.4,115.73638,10.353298,21.3,0,1.4258664,1.0247095,1.0635946,1.0570598,1.2663802,1.1975256
25.118244,26764.637,41.863,98.9,99.8,115.90482,10.032625,21.3,0,1.2290179,.92319846,.8825894,.96597457,1.0588696,.95293927
25.456751,27377.816,41.251,99.1,100,116.58478,9.9941542,28.3,0,1.2283947,.77753234,.897852,.95645356,1.0734549,.97839046
26.883471,27392.846,40.641,99.2,100,116.49104,10.218878,28.3,0,1.1922355,.96777624,1.0784284,.99977171,1.0881376,.99336296
25.875527,26551.734,40.036,99.4,100,114.38455,10.813668,27.4,0,1.1253709,.76363456,1.1591846,1.03868,.97156733,1.0464419
25.807959,27043.451,39.433,99.5,100,112.09861,10.797035,27.4,0,1.0989268,.70191044,1.0217184,1.0305711,.72156906,1.0432233
27.314515,26588.486,38.833,99.7,100,,10.23454,28.7,0,1.0981141,.7215386,.95876819,1.0842155,.61681545,1.0260729
31.652011,25811.404,38.242,99.8,100,106.28422,9.4481292,28.7,0,.99667388,.75776261,1.0340093,.92585695,.81285661,1.0383873
,36600.369,5.776,,99.3,,,,,.9854579,.27982613,1.0407705,1.3165196,1.1435182,.67170781
,37237.25,5.832,,99.3,,,,,.88383228,.59512621,.87019998,1.2389053,.82565945,.80057776
,37503.037,5.888,,99.3,,,,,1.0481408,.47835466,.98764455,1.2721832,1.0999494,.61795354
,37327.156,5.944,,99.3,,,,,1.1666379,.42031658,.57616162,.53859311,1.0935147,.56956071
,36297.712,6.001,,99.3,,,,,1.1452644,.46452215,.58777112,.47977719,.98493731,.64772558
,35854.52,6.058,,99.3,,,,,1.1684518,.31919062,.62595999,.47759733,1.0017883,.59457469
,35199.41,6.116,,99.3,93.7843,,,,.86311305,.16913471,.37750983,.51912987,.85391015,.77035481
,34456.703,6.175,,99.3,94.7421,,,,.8245979,.40652168,.33707669,.4977209,.82450521,.77095741
,34122.845,6.229,,99.3,87.47731,,,,.70196313,.63059419,.35002843,.48877385,.83750546,.75276166
,33495.107,6.278,,99.3,,,,,.66458952,.62952024,.40888321,.57069486,.92172056,.80999529
15.965549,125625.61,1.977,100,100,,2.3125291,0,1,-.90560514,.94434965,.44358817,.80870205,.42780119,.63447231
16.024929,125339.46,1.739,100,100,,1.8745833,0,1,-.87708783,1.1011738,.61364377,1.1114033,.66245407,.78781086
15.81698,121937.58,1.53,100,100,,2.6338079,0,1,-.88811076,1.2086905,.99660182,1.7228492,.6895436,1.0112191
16.012592,127235.69,1.345,100,100,,2.0924571,0,1,-.89432585,1.1187074,.89117575,1.5686969,.60598916,.94562197
13.648772,133733.87,1.188,100,100,,1.9368038,0,1,-.96286798,1.167248,.7767179,1.0824187,.4911173,.84202677
8.5446549,127818.91,1.054,100,100,,2.1621912,0,1,-.79991525,1.2105414,.94545597,1.1890241,.79576492,1.0323657
14.806305,12105.422,47.088,86.8,72,108.17296,5.3346138,10.7,0,.29587504,.29108241,-.26871631,-.29777783,-.0722958,-.22712094
24.245218,13285.519,46.957,87.7,72.1,114.83288,5.4362731,11.4,0,.38026482,.03640679,-.16740903,-.25769609,.15970552,-.178615
18.541883,13941.116,46.826,87.7,72.1,110.65639,5.4750469,11.2,0,.42411619,.07299381,-.27358931,-.21396434,.20935185,-.17213202
19.825181,15246.313,46.695,87.7,72.1,104.39715,5.0853531,11.2,0,.52325237,.12503871,-.21191849,-.15122987,.46435192,-.13562861
17.288779,16441.784,46.564,87.7,72.1,102.34478,5.2304914,9.4,0,.5045501,.17020838,-.31602362,-.17075448,.52175009,-.10956571
17.6225,18032.388,46.433,87.7,72.1,97.04559,5.4353215,11.4,0,.51019043,.15550727,-.31768498,-.15715368,.57571048,-.01422489
20.621141,16947.005,46.302,,,96.95221,5.6361164,11.4,0,.45820984,.35250464,-.35592744,-.26668635,.59373999,.03446684
19.211699,16887.77,46.171,,,96.72569,5.9463082,11.4,0,.42272252,.24613562,-.25087094,-.21542209,.6404804,.03566612
